"YEAR","STATE","EVTYPE","COUNT","FATALITIES","INJURIES","PROPDMG","CROPDMG"
2008,"delaware","MARINE WIND / SWELL / SURF",4,0,55,0,0
2008,"delaware","RAIN OR WET",4,0,1,0,0
2008,"delaware","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0,0
2008,"delaware","SURGE",1,0,0,0,0
2008,"florida","ICE / SNOW / FROST",27,0,0,0,15
2008,"florida","COLD AND WINDCHILL",3,0,0,0,0
2008,"florida","WINTER WEATHER",3,0,0,0,0
2008,"florida","FOG",1,0,0,0,0
2008,"florida","FLASH FLOOD",22,0,0,83.095,0
2008,"florida","FLOOD",17,0,0,69.1442,25
2008,"florida","COASTAL FLOOD OR EROSION / TIDE",8,0,0,0,0
2008,"florida","TROPICAL STORM / HURRICANE / TYPHOON",22,1,1,16.005,0.305
2008,"florida","SURGE",17,0,0,2.21,0
2008,"georgia","THUNDERSTORM / THUNDERSTORM WIND",651,1,9,32.76025,0.251
2008,"georgia","HAIL",470,0,0,71.87825,0
2008,"georgia","TORNADO",108,5,83,179.426,0.01
2008,"georgia","WIND",65,1,1,0.6075,0.018
2008,"georgia","LIGHTNING",79,0,16,8.22375,0.056
2008,"georgia","DROUGHT",7,0,0,0,0
2008,"florida","WIND",1,0,0,0.005,0
2008,"georgia","WINTER WEATHER",31,0,0,0,0
2008,"georgia","ICE / SNOW / FROST",7,0,0,0,0
2008,"georgia","RAIN OR WET",18,0,0,0.3605,0
2008,"georgia","FLOOD",12,0,0,0.261,0
2008,"georgia","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2008,"georgia","FLASH FLOOD",26,0,0,0.148,0
2008,"georgia","WILDFIRE",6,0,0,0.13,0
2008,"georgia","MARINE WIND / SWELL / SURF",1,0,0,0,0
2008,"georgia","TROPICAL STORM / HURRICANE / TYPHOON",22,0,0,1.971,0
2008,"hawaii","RAIN OR WET",60,0,0,0,0
2008,"hawaii","MARINE WIND / SWELL / SURF",32,0,0,0,0
2008,"hawaii","DROUGHT",9,0,0,0,0
2008,"hawaii","FLASH FLOOD",17,0,1,0,0
2008,"idaho","BLIZZARD / WINTER STORM",35,1,0,0,0
2008,"idaho","AVALANCHE",5,0,0,0.01,0
2008,"idaho","ICE / SNOW / FROST",111,0,0,0,0
2008,"illinois","FLOOD",181,4,8,62.369,18.85
2008,"illinois","HAIL",472,0,0,2.162,0.02
2008,"illinois","ICE / SNOW / FROST",36,0,0,0.25,0.02
2008,"illinois","WIND",60,0,6,15.42495,13.014
2008,"illinois","THUNDERSTORM / THUNDERSTORM WIND",861,2,16,11.5757,0.23
2008,"illinois","FLASH FLOOD",188,1,4,95.272,4.015
2008,"hawaii","HAIL",1,0,0,0,0
2008,"hawaii","WINTER WEATHER",3,0,0,0,0
2008,"hawaii","WILDFIRE",3,0,0,0,0
2008,"hawaii","WIND",1,0,0,0,0
2008,"hawaii","TORNADO",2,0,0,0,0
2008,"hawaii","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
2008,"idaho","WIND",21,0,0,0.606,0
2008,"idaho","WINTER WEATHER",5,0,2,0,0
2008,"idaho","COLD AND WINDCHILL",4,0,0,0,0
2008,"idaho","TORNADO",4,0,0,0.001,0
2008,"idaho","HAIL",26,0,0,0.002,0.002
2008,"idaho","FLOOD",7,0,0,0.05,0
2008,"idaho","FLASH FLOOD",9,0,0,0.261,0
2008,"idaho","THUNDERSTORM / THUNDERSTORM WIND",26,0,3,0.508,0
2008,"idaho","WILDFIRE",6,1,0,5,0
2008,"idaho","LIGHTNING",1,0,0,0.002,0
2008,"illinois","COLD AND WINDCHILL",24,25,0,0,0
2008,"illinois","FOG",33,0,0,0,0
2008,"illinois","HEAT",5,0,0,0,0
2008,"illinois","TORNADO",59,0,11,17.357,0
2008,"illinois","WINTER WEATHER",107,0,0,0,0
2008,"illinois","BLIZZARD / WINTER STORM",53,0,0,1.04,0
2008,"illinois","RAIN OR WET",15,0,0,0,0
2008,"illinois","LIGHTNING",28,0,1,1.338,0
2008,"indiana","THUNDERSTORM / THUNDERSTORM WIND",608,3,8,7.2809,0.025
2008,"indiana","TORNADO",41,4,33,57.5425,0.066
2008,"indiana","BLIZZARD / WINTER STORM",36,0,0,0,0
2008,"indiana","WINTER WEATHER",21,0,0,0.045,0
2008,"indiana","ICE / SNOW / FROST",27,0,0,0,0.01
2008,"indiana","FLOOD",369,4,7,550.0385,590.952
2008,"indiana","FLASH FLOOD",204,7,0,213.78185,91.666
2008,"illinois","MARINE WIND / SWELL / SURF",1,1,0,0,0
2008,"indiana","HAIL",192,0,0,1.1956,0.265
2008,"indiana","LIGHTNING",38,0,5,3.6862,0
2008,"indiana","RAIN OR WET",29,0,0,0,0
2008,"indiana","COLD AND WINDCHILL",3,4,0,0,0
2008,"indiana","FOG",2,0,0,0.05,0
2008,"indiana","WIND",65,5,6,22.56729,3
2008,"iowa","HAIL",765,0,0,1.94,2.411
2008,"iowa","THUNDERSTORM / THUNDERSTORM WIND",817,2,6,13.25705,1.256
2008,"iowa","FLASH FLOOD",323,2,3,23.563,6.327
2008,"iowa","TORNADO",136,13,133,107.121,0.876
2008,"iowa","FLOOD",335,0,0,1035.408,355.245
2008,"iowa","RAIN OR WET",88,0,0,0.255,0
2008,"indiana","MARINE WIND / SWELL / SURF",2,2,0,0,0
2008,"indiana","HEAT",2,0,0,0,0
2008,"iowa","FOG",41,0,0,0,0
2008,"iowa","HEAT",1,0,0,0,0
2008,"iowa","WINTER WEATHER",159,0,0,0,0
2008,"iowa","ICE / SNOW / FROST",49,0,0,0.02,0
2008,"iowa","COLD AND WINDCHILL",29,0,0,0,0
2008,"iowa","BLIZZARD / WINTER STORM",82,0,0,0.115,0
2008,"iowa","WIND",38,0,0,0.23435,0.075
2008,"iowa","LIGHTNING",17,1,4,0.305,0
2008,"kansas","HAIL",1794,0,0,3.98655,21.045
2008,"kansas","WINTER WEATHER",44,0,0,2.298,0
2008,"kansas","THUNDERSTORM / THUNDERSTORM WIND",805,0,11,8.17215,2.1
2008,"kansas","FLASH FLOOD",139,1,1,6.2142,6.171
2008,"kansas","LIGHTNING",12,1,10,0.227,0
2008,"kansas","TORNADO",232,5,9,39.9525,2.9
2008,"kansas","RAIN OR WET",74,0,1,0.015,0
2008,"kansas","BLIZZARD / WINTER STORM",17,0,0,0,0
2008,"kansas","WIND",90,0,0,0.27385,0.01
2008,"kansas","ICE / SNOW / FROST",25,0,0,0,0
2008,"kansas","FLOOD",88,1,0,0.39925,0.122
2008,"kentucky","FLOOD",132,1,1,1.678,0.1
2008,"kentucky","FLASH FLOOD",94,0,0,1.065,0
2008,"kentucky","THUNDERSTORM / THUNDERSTORM WIND",706,0,8,13.95,1.155
2008,"kentucky","HAIL",150,0,0,0.05,0.012
2008,"kentucky","WINTER WEATHER",36,0,0,0.26,0
2008,"kentucky","WIND",103,1,25,85.34075,15.3
2008,"kentucky","RAIN OR WET",10,0,0,0,0
2008,"kentucky","TORNADO",44,7,42,45.031,1.45
2008,"kentucky","LIGHTNING",4,0,0,0.22,0
2008,"kentucky","BLIZZARD / WINTER STORM",26,0,0,1.06,0
2008,"kentucky","ICE / SNOW / FROST",51,0,0,0.175,0.02
2008,"kentucky","FOG",6,0,0,0,0
2008,"kentucky","HEAT",4,0,0,0,0
2008,"kentucky","WILDFIRE",1,0,0,0,0
2008,"louisiana","THUNDERSTORM / THUNDERSTORM WIND",333,1,0,6.20725,0.35
2008,"louisiana","SURGE",5,0,0,84.65,0
2008,"louisiana","TROPICAL STORM / HURRICANE / TYPHOON",46,2,9,626.814,320.9
2008,"louisiana","FLASH FLOOD",63,0,0,39.255,3.1
2008,"louisiana","TORNADO",93,3,8,13.7633,0
2008,"maine","FLOOD",75,0,0,18.0227,0
2008,"maine","HAIL",99,0,0,0,0
2008,"maine","LIGHTNING",8,2,0,0.615,0
2008,"maine","THUNDERSTORM / THUNDERSTORM WIND",117,0,0,0,0
2008,"maine","COASTAL FLOOD OR EROSION / TIDE",6,0,0,0.21,0
2008,"maine","BLIZZARD / WINTER STORM",22,0,0,0,0
2008,"maine","MARINE WIND / SWELL / SURF",1,0,0,0.024,0
2008,"maine","WIND",17,0,0,0,0
2008,"maryland","THUNDERSTORM / THUNDERSTORM WIND",325,0,0,3.261,0
2008,"maryland","HAIL",99,0,0,0.016,0.01
2008,"kentucky","DROUGHT",2,0,0,0,0
2008,"louisiana","COLD AND WINDCHILL",1,2,0,0,0
2008,"louisiana","LIGHTNING",18,0,4,0.568,0
2008,"louisiana","HAIL",183,0,0,0.676,0
2008,"louisiana","WINTER WEATHER",17,0,0,0,0
2008,"louisiana","ICE / SNOW / FROST",5,0,0,0.3,0
2008,"louisiana","WIND",22,0,1,1.033,0
2008,"louisiana","FLOOD",3,0,0,0.01,0
2008,"louisiana","RAIN OR WET",3,0,0,0,0
2008,"louisiana","HEAT",2,2,0,0,0
2008,"louisiana","BLIZZARD / WINTER STORM",1,0,0,0,0
2008,"louisiana","FOG",1,0,0,0.02,0
2008,"maine","ICE / SNOW / FROST",29,0,0,4.93,0
2008,"maine","COLD AND WINDCHILL",1,0,0,0,0
2008,"maine","RAIN OR WET",6,0,0,0,0
2008,"maine","DUST STORM / DEVIL",1,0,0,0.01,0
2008,"maine","FLASH FLOOD",25,0,0,3.252,0
2008,"maine","TORNADO",2,0,0,0,0
2008,"maine","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0,0
2008,"maine","SURGE",1,0,0,0.025,0
2008,"maryland","DROUGHT",6,0,0,0,0
2008,"maryland","ICE / SNOW / FROST",12,0,0,0.005,0
2008,"maryland","WINTER WEATHER",36,0,0,0,0
2008,"maryland","COASTAL FLOOD OR EROSION / TIDE",8,0,0,0.125,0
2008,"maryland","BLIZZARD / WINTER STORM",5,0,0,0.025,0
2008,"maryland","WIND",44,0,2,0.3352,0
2008,"maryland","FLOOD",21,0,0,0.215,0
2008,"maryland","FOG",18,0,0,0,0
2008,"maryland","TORNADO",9,0,0,1.442,0
2008,"maryland","LIGHTNING",15,0,1,0.558,0
2008,"maryland","FLASH FLOOD",16,0,0,0.003,0
2008,"maryland","HEAT",3,1,0,0,0
2008,"massachusetts","LIGHTNING",68,1,21,6.898,0
2008,"massachusetts","THUNDERSTORM / THUNDERSTORM WIND",254,1,8,1.981,1.25
2008,"massachusetts","HAIL",154,0,0,0.00175,0.05
2008,"massachusetts","FLOOD",50,0,0,0.685,0
2008,"michigan","ICE / SNOW / FROST",102,0,0,0,0
2008,"michigan","BLIZZARD / WINTER STORM",155,0,0,0.25,0
2008,"michigan","TORNADO",19,0,0,0.65,0
2008,"michigan","HAIL",342,0,0,0.0803,0.155
2008,"michigan","THUNDERSTORM / THUNDERSTORM WIND",445,2,4,11.1567,0
2008,"minnesota","HAIL",634,0,0,0.8711,4.716
2008,"maryland","TROPICAL STORM / HURRICANE / TYPHOON",7,0,0,0.005,0
2008,"maryland","SURGE",2,0,0,0,0
2008,"maryland","RAIN OR WET",9,0,0,0,0
2008,"massachusetts","ICE / SNOW / FROST",66,0,0,44.296,0
2008,"massachusetts","WINTER WEATHER",15,0,0,0,0
2008,"massachusetts","WIND",59,0,1,0.436,0
2008,"massachusetts","COASTAL FLOOD OR EROSION / TIDE",3,0,0,0.035,0
2008,"massachusetts","BLIZZARD / WINTER STORM",1,0,0,0,0
2008,"massachusetts","RAIN OR WET",1,0,0,0.05,0
2008,"massachusetts","FLASH FLOOD",14,0,0,1.185,0
2008,"massachusetts","TORNADO",1,0,0,0.015,0
2008,"massachusetts","TROPICAL STORM / HURRICANE / TYPHOON",2,0,0,0.01,0
2008,"michigan","WINTER WEATHER",54,0,0,0,0
2008,"michigan","FOG",17,0,0,0,0
2008,"michigan","RAIN OR WET",3,0,0,0,0
2008,"michigan","COLD AND WINDCHILL",23,1,0,0,0
2008,"michigan","WIND",21,0,0,0.02825,0
2008,"michigan","FLOOD",28,1,0,19.295,0.005
2008,"michigan","DUST STORM / DEVIL",1,0,0,3e-05,0
2008,"michigan","WILDFIRE",1,0,0,0.75,0
2008,"michigan","LIGHTNING",4,0,0,0.1438,0
2008,"michigan","FLASH FLOOD",20,3,0,13.025,5.8
2008,"michigan","MARINE WIND / SWELL / SURF",1,1,0,0,0
2008,"minnesota","ICE / SNOW / FROST",41,0,0,0,0
2008,"minnesota","COLD AND WINDCHILL",40,0,0,0,0
2008,"minnesota","WINTER WEATHER",16,1,6,0.02,0
2008,"minnesota","BLIZZARD / WINTER STORM",115,0,0,0.005,0
2008,"minnesota","WIND",22,0,0,0.154,0.15
2008,"minnesota","LIGHTNING",3,0,4,0.001,0
2008,"minnesota","FLOOD",17,0,0,10.651,10.01
2008,"minnesota","TORNADO",83,1,24,40.04,2.66
2008,"minnesota","THUNDERSTORM / THUNDERSTORM WIND",342,0,2,2.5425,2.576
2008,"minnesota","FLASH FLOOD",20,1,2,5.545,3.035
2008,"mississippi","THUNDERSTORM / THUNDERSTORM WIND",741,0,4,23.10095,8.848
2008,"mississippi","WIND",50,0,0,2.0875,0
2008,"mississippi","HAIL",431,0,0,1.224,0
2008,"mississippi","TORNADO",91,0,53,94.0532,6.245
2008,"mississippi","LIGHTNING",24,1,1,0.99,0.007
2008,"mississippi","FLASH FLOOD",110,0,0,16.896,3.705
2008,"mississippi","ICE / SNOW / FROST",32,0,0,1.12,0
2008,"mississippi","WINTER WEATHER",19,0,0,0.2,0
2008,"mississippi","BLIZZARD / WINTER STORM",3,0,0,0,0
2008,"mississippi","FLOOD",1,2,0,0.2,0
2008,"mississippi","RAIN OR WET",2,0,0,0.05,0
2008,"mississippi","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2008,"missouri","FLOOD",248,2,0,40.037,59.235
2008,"missouri","HAIL",831,0,3,1.957,0
2008,"missouri","LIGHTNING",18,0,17,0.7035,0
2008,"missouri","THUNDERSTORM / THUNDERSTORM WIND",612,0,22,3.87985,0
2008,"mississippi","TROPICAL STORM / HURRICANE / TYPHOON",4,0,0,10.69,0
2008,"mississippi","SURGE",3,0,0,1.75,0
2008,"missouri","TORNADO",109,19,242,97.9545,0
2008,"missouri","FLASH FLOOD",443,8,0,52.684,0.015
2008,"missouri","WINTER WEATHER",22,0,0,0,0
2008,"missouri","WIND",41,0,1,21.496,10.009
2008,"missouri","BLIZZARD / WINTER STORM",16,0,0,2.05,0
2008,"missouri","ICE / SNOW / FROST",36,0,0,0,0.02
2008,"missouri","FOG",8,0,0,0,0
2008,"missouri","RAIN OR WET",29,0,0,0.02,0
2008,"missouri","HEAT",5,0,60,0,0
2008,"missouri","TROPICAL STORM / HURRICANE / TYPHOON",1,0,2,0.15,0
2008,"montana","WIND",167,0,1,0.12,0
2008,"montana","ICE / SNOW / FROST",95,0,0,0.008,0
2008,"montana","AVALANCHE",1,2,1,0,0
2008,"montana","BLIZZARD / WINTER STORM",122,1,0,3.2,0
2008,"montana","COLD AND WINDCHILL",74,0,0,0,0
2008,"montana","THUNDERSTORM / THUNDERSTORM WIND",211,2,0,0.1339,0
2008,"montana","WINTER WEATHER",7,0,0,0,0
2008,"montana","WILDFIRE",12,0,0,5e-04,0
2008,"montana","TORNADO",6,0,0,0,0
2008,"montana","DUST STORM / DEVIL",1,0,0,0.001,0
2008,"montana","HAIL",350,0,0,0.09,0.015
2008,"montana","RAIN OR WET",6,0,0,0.001,0
2008,"montana","DROUGHT",4,0,0,0,0
2008,"montana","FLASH FLOOD",12,0,0,0.0116,0
2008,"nebraska","FLOOD",74,0,0,3.406,0
2008,"nebraska","THUNDERSTORM / THUNDERSTORM WIND",275,0,6,54.8242,3.455
2008,"nebraska","FLASH FLOOD",114,0,0,5.5807,13.055
2008,"nebraska","HAIL",988,0,0,8.177,32.373
2008,"nebraska","TORNADO",75,0,3,15.058,1.2
2008,"montana","FLOOD",12,0,0,0.001,0
2008,"montana","LIGHTNING",2,0,1,0,0
2008,"nebraska","ICE / SNOW / FROST",11,0,0,0,0
2008,"nebraska","WINTER WEATHER",14,0,0,0,0
2008,"nebraska","BLIZZARD / WINTER STORM",30,0,0,0.023,0
2008,"nebraska","COLD AND WINDCHILL",32,0,0,0,0
2008,"nebraska","WIND",40,0,0,0.111,0
2008,"nebraska","LIGHTNING",2,0,1,0.08,0
2008,"nebraska","RAIN OR WET",12,0,0,0,0
2008,"nevada","FLASH FLOOD",14,0,0,6.876,0
2008,"nevada","TORNADO",5,0,0,0,0.007
2008,"nevada","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0.0285,0
2008,"nevada","HAIL",13,1,2,0.005,0
2008,"new mexico","HAIL",174,0,0,3.553,0.02
2008,"new york","WIND",108,2,3,9.7935,0.4
2008,"new york","ICE / SNOW / FROST",87,0,0,0.356,0
2008,"new york","WINTER WEATHER",54,0,0,0.615,0
2008,"new york","THUNDERSTORM / THUNDERSTORM WIND",474,1,2,4.71625,0
2008,"new york","HEAT",1,0,0,0,0
2008,"new york","HAIL",563,0,0,2.16425,74.954
2008,"nevada","RAIN OR WET",2,0,0,0,0
2008,"nevada","ICE / SNOW / FROST",37,1,2,0.505,0
2008,"nevada","WIND",145,0,2,1.0563,0.1
2008,"nevada","BLIZZARD / WINTER STORM",24,0,0,0,0
2008,"nevada","FLOOD",1,0,0,0,0
2008,"nevada","FOG",2,0,0,0,0
2008,"nevada","WINTER WEATHER",7,0,0,0.02,0
2008,"nevada","HEAT",11,19,0,0,0
2008,"nevada","LIGHTNING",4,0,2,0.065,0
2008,"nevada","COLD AND WINDCHILL",3,1,0,0,0
2008,"new hampshire","ICE / SNOW / FROST",33,0,0,36.462,0
2008,"new hampshire","FLOOD",25,0,0,0.188,0
2008,"new hampshire","BLIZZARD / WINTER STORM",4,0,0,0.11,0
2008,"new hampshire","WIND",3,0,0,0.01,0
2008,"new hampshire","HAIL",128,0,0,0,0
2008,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0.244,0
2008,"new hampshire","LIGHTNING",15,0,1,0.665,0
2008,"new hampshire","FLASH FLOOD",13,1,2,4.41,0
2008,"new hampshire","TORNADO",6,1,2,0,0
2008,"new jersey","COASTAL FLOOD OR EROSION / TIDE",26,0,0,0,0
2008,"new jersey","WIND",67,3,6,0.39215,0
2008,"new jersey","WINTER WEATHER",57,0,0,0,0
2008,"new jersey","BLIZZARD / WINTER STORM",10,0,0,0.175,0
2008,"new jersey","ICE / SNOW / FROST",5,0,0,1,0
2008,"new jersey","FLASH FLOOD",52,0,0,0.6,0.75
2008,"new jersey","FLOOD",38,0,0,0,0
2008,"new jersey","FOG",6,0,0,0,0
2008,"new jersey","COLD AND WINDCHILL",1,0,0,0,0
2008,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",137,3,5,1.8005,0
2008,"new jersey","WILDFIRE",8,0,0,0,0
2008,"new jersey","LIGHTNING",31,0,8,1.9895,0
2008,"new jersey","HAIL",51,0,0,0.325,17
2008,"new jersey","TORNADO",3,0,0,0,0
2008,"new jersey","HEAT",4,0,11,0,0
2008,"new jersey","RAIN OR WET",28,0,0,0,0
2008,"new jersey","MARINE WIND / SWELL / SURF",8,4,10,0,0
2008,"new jersey","DROUGHT",2,0,0,0,0
2008,"new jersey","SURGE",7,0,0,0,0
2008,"new jersey","TROPICAL STORM / HURRICANE / TYPHOON",5,0,0,0,0
2008,"new mexico","WIND",99,0,0,0.229,0.001
2008,"new mexico","BLIZZARD / WINTER STORM",8,0,0,0,0
2008,"new mexico","ICE / SNOW / FROST",36,2,0,0.02,0
2008,"new mexico","FLOOD",4,1,0,25.075,0.001
2008,"new mexico","FLASH FLOOD",79,4,0,2.2765,0.107
2008,"new mexico","WILDFIRE",4,0,0,9.51,0
2008,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",61,0,0,0.74,0.031
2008,"new mexico","TORNADO",11,0,0,0.012,0
2008,"new mexico","LIGHTNING",1,0,0,0.03,0
2008,"new york","BLIZZARD / WINTER STORM",47,0,0,0.345,0
2008,"new york","FLASH FLOOD",151,0,0,32.927,0
2008,"new york","MARINE WIND / SWELL / SURF",2,0,0,0.075,0
2008,"new york","FLOOD",45,0,0,0.822,0
2008,"new york","RAIN OR WET",17,0,0,0.006,0
2008,"new york","COASTAL FLOOD OR EROSION / TIDE",2,0,0,0,0
2008,"new york","WILDFIRE",1,0,0,0,0
2008,"new york","TORNADO",7,0,0,0.045,0
2008,"new york","LIGHTNING",21,0,13,0.59575,0
2008,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",709,0,7,3.5829,0
2008,"north carolina","HAIL",772,0,0,0.108,5.1
2008,"north carolina","TORNADO",73,3,22,22.407,0.57
2008,"new york","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0.004,0
2008,"new york","COLD AND WINDCHILL",3,0,0,0,0
2008,"north carolina","DROUGHT",29,0,0,0,0
2008,"north carolina","ICE / SNOW / FROST",12,0,0,0.003,0
2008,"north carolina","WINTER WEATHER",22,0,0,0,0
2008,"north carolina","VOG / SMOKE",1,0,0,0,0
2008,"north carolina","BLIZZARD / WINTER STORM",4,0,0,0,0
2008,"north carolina","COLD AND WINDCHILL",1,1,0,0,0
2008,"north carolina","WIND",59,2,0,0.539,0.002
2008,"north carolina","LIGHTNING",12,1,14,2.125,0
2008,"north carolina","FLASH FLOOD",95,0,0,18.499,0
2008,"north carolina","FLOOD",6,0,0,0.01,0
2008,"north carolina","COASTAL FLOOD OR EROSION / TIDE",5,0,0,0.008,0
2008,"north carolina","WILDFIRE",3,0,0,0,0
2008,"north carolina","RAIN OR WET",22,0,0,1.52,0
2008,"north carolina","MARINE WIND / SWELL / SURF",6,1,4,0,0
2008,"north carolina","HEAT",3,4,0,0,0
2008,"north carolina","SURGE",4,0,0,0.5,0
2008,"north dakota","THUNDERSTORM / THUNDERSTORM WIND",124,0,0,2.052,3.67
2008,"north dakota","HAIL",357,0,0,2.392,13.355
2008,"north dakota","TORNADO",57,0,3,2.044,0.305
2008,"ohio","THUNDERSTORM / THUNDERSTORM WIND",534,1,4,7.906,0.01
2008,"ohio","HAIL",350,0,0,33.8695,0.1
2008,"ohio","FLOOD",69,0,0,1.696,0
2008,"ohio","LIGHTNING",2,2,1,0,0
2008,"north carolina","TROPICAL STORM / HURRICANE / TYPHOON",6,0,0,0.005,0
2008,"north dakota","COLD AND WINDCHILL",44,1,0,0,0
2008,"north dakota","ICE / SNOW / FROST",21,0,0,0,0
2008,"north dakota","BLIZZARD / WINTER STORM",28,0,0,0.04,0
2008,"north dakota","WIND",47,0,0,0.355,0.2
2008,"north dakota","WILDFIRE",2,0,2,0.35,0
2008,"north dakota","LIGHTNING",6,0,0,0.1,0
2008,"north dakota","FLASH FLOOD",13,0,0,0.4,0.3
2008,"north dakota","RAIN OR WET",3,0,0,0.005,0
2008,"ohio","BLIZZARD / WINTER STORM",64,0,0,769.71,0
2008,"ohio","WINTER WEATHER",8,0,0,0,0
2008,"ohio","WIND",84,3,1,587.05,4.8
2008,"ohio","FLASH FLOOD",36,1,0,3.612,0.045
2008,"ohio","ICE / SNOW / FROST",18,0,0,1.32,0
2008,"ohio","TORNADO",15,0,6,3.342,0
2008,"ohio","RAIN OR WET",2,1,0,0.005,0
2008,"ohio","DUST STORM / DEVIL",1,0,0,0,0
2008,"ohio","COLD AND WINDCHILL",1,1,0,0,0
2008,"oklahoma","HAIL",1204,0,0,43.004,0.015
2008,"oklahoma","FLASH FLOOD",169,2,0,4.12,0
2008,"oklahoma","THUNDERSTORM / THUNDERSTORM WIND",563,0,8,757.92435,0
2008,"oklahoma","TORNADO",87,6,159,19.251,0
2008,"oklahoma","WIND",86,0,0,0.158,0
2008,"oklahoma","WINTER WEATHER",25,0,0,0.235,0
2008,"oklahoma","WILDFIRE",5,0,0,0.278,0
2008,"oklahoma","ICE / SNOW / FROST",14,0,0,0.031,0
2008,"oklahoma","LIGHTNING",7,0,0,1.629,0
2008,"oklahoma","BLIZZARD / WINTER STORM",9,0,0,0.02,0
2008,"oklahoma","FLOOD",48,0,0,0.15,0
2008,"oklahoma","RAIN OR WET",22,0,0,1,0
2008,"pennsylvania","BLIZZARD / WINTER STORM",38,0,0,3.06,0
2008,"pennsylvania","WINTER WEATHER",56,0,6,0.1,0
2008,"pennsylvania","WIND",70,2,2,16.63375,0
2008,"pennsylvania","ICE / SNOW / FROST",32,0,0,1.567,0
2008,"pennsylvania","DROUGHT",7,0,0,0,0
2008,"rhode island","COASTAL FLOOD OR EROSION / TIDE",2,0,0,0,0
2008,"rhode island","WIND",12,0,0,0.0445,0
2008,"rhode island","FLOOD",13,0,0,0.182,0
2008,"rhode island","HEAT",1,2,0,0,0
2008,"south carolina","TORNADO",73,2,15,3.622,0.025
2008,"south carolina","HAIL",530,1,1,2.8035,0
2008,"south carolina","THUNDERSTORM / THUNDERSTORM WIND",608,0,4,2.49513,0
2008,"oklahoma","DROUGHT",2,0,0,0.1,0
2008,"oklahoma","HEAT",3,3,47,0,0
2008,"oklahoma","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0.025,0
2008,"oregon","WIND",86,1,0,2.715,0
2008,"oregon","BLIZZARD / WINTER STORM",19,0,0,0.3,0
2008,"oregon","ICE / SNOW / FROST",144,0,0,0,0
2008,"oregon","AVALANCHE",2,0,0,0,0
2008,"oregon","FLOOD",13,0,0,3.83,0
2008,"oregon","WINTER WEATHER",1,0,0,0,0
2008,"oregon","MARINE WIND / SWELL / SURF",2,3,0,0,0
2008,"oregon","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0.39305,0.1
2008,"oregon","TORNADO",5,0,0,0,0
2008,"oregon","HAIL",38,0,0,0.0055,0
2008,"oregon","HEAT",5,0,0,0,0
2008,"oregon","LIGHTNING",4,0,2,0.012,0
2008,"oregon","WILDFIRE",13,0,0,0.01,0.01
2008,"oregon","COASTAL FLOOD OR EROSION / TIDE",1,0,0,0,0
2008,"oregon","FOG",1,0,0,0.03,0
2008,"oregon","LANDSLIDE / MUDSLIDE / ROCK SLIDE",1,0,0,0,0
2008,"pennsylvania","COASTAL FLOOD OR EROSION / TIDE",6,0,0,0,0
2008,"pennsylvania","THUNDERSTORM / THUNDERSTORM WIND",335,1,5,6.8045,0
2008,"pennsylvania","COLD AND WINDCHILL",7,0,0,0,0
2008,"pennsylvania","FOG",8,0,0,0,0
2008,"pennsylvania","FLOOD",56,0,0,0.24,0
2008,"pennsylvania","HAIL",241,0,0,0.59,0
2008,"pennsylvania","LIGHTNING",21,1,6,0.906,0
2008,"pennsylvania","RAIN OR WET",15,0,0,0,0
2008,"pennsylvania","FLASH FLOOD",39,0,0,1.2365,0.01
2008,"pennsylvania","WILDFIRE",10,0,0,0,0
2008,"pennsylvania","HEAT",4,1,6,0,0
2008,"pennsylvania","TORNADO",8,0,0,1.505,0
2008,"pennsylvania","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0.1,0
2008,"pennsylvania","SURGE",2,0,0,0,0
2008,"rhode island","LIGHTNING",5,0,1,0.035,0
2008,"rhode island","ICE / SNOW / FROST",11,0,0,0.035,0
2008,"rhode island","WINTER WEATHER",1,0,0,0,0
2008,"rhode island","RAIN OR WET",1,0,0,0.03,0
2008,"rhode island","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0.039,0
2008,"rhode island","HAIL",19,0,0,0.02,0
2008,"rhode island","FLASH FLOOD",4,0,0,0.105,0
2008,"rhode island","FOG",1,0,0,0,0
2008,"rhode island","TORNADO",1,0,0,0.045,0
2008,"rhode island","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0.013,0
2008,"rhode island","MARINE WIND / SWELL / SURF",1,2,0,0,0
2008,"south carolina","DROUGHT",11,0,0,0,0
2008,"south carolina","WINTER WEATHER",3,0,0,0,0
